longitude,latitude,SOC,Slope,Biomass,Precipitation,TPI,Temperature,NPP,SolarRadiation,WindSpeed,SinAspect,CosAspect,hex_id,foldID
76540.35183,1509276.237,1.183666667,-0.558367161,-0.629417202,0.801242834,0.024663127,0.855961105,-0.006138208,-0.173483327,0.381560888,-0.321620511,1.396744374,3248,5
-1279133.456,2266209.552,0.876666667,0.208921959,-0.606275796,-0.94235672,-0.052531131,-0.818026489,-0.006664965,0.443439934,-0.082336972,1.292222328,0.56964401,1475,4
-2137280.887,1826665.128,0.876666667,-0.601537517,-0.613019468,-1.179061045,0.010150285,1.187669597,-0.00682297,0.870055929,-0.471211001,1.319727671,-0.453586369,315,1
-1767546.352,2899287.412,0.606666667,-0.361691554,-0.377414483,-1.346688545,0.242949072,-0.108831478,-0.007279621,-0.864936742,-1.2670195,-0.199602519,1.417473531,822,2
-2018765.225,1806267.933,1.646666667,3.063907898,1.897857426,0.543149756,-3.403363473,-0.297190258,-0.007543107,1.46936109,-2.552680341,0.950701371,-1.005307666,447,3
-1339244.805,2728664.086,1.126666667,2.873374542,1.902434634,-0.682884622,-1.156121956,-1.424134756,-0.007595847,-0.610090338,0.187475509,-0.47067337,1.356298974,1348,3
585941.0195,1967144.288,2.958666667,-0.450259202,-0.553314649,0.428188013,-0.071454709,-0.028061267,-0.007595847,-0.546990713,1.298462273,1.180805568,0.779127311,3881,1
-1601001.51,2744869.514,1.351666667,1.752087499,1.459188907,0.244876995,3.745511739,-1.111849858,-0.007876913,-1.021521603,-0.983352374,-1.166898633,-0.808542421,1052,1
-1781982.835,2881689.549,0.68,-0.023139158,-0.203794224,-1.373463187,-0.330966602,-0.053864765,-0.009492557,-0.83968349,-0.7417914,-0.204306145,1.41687315,822,2
676648.1697,1663732.713,0.478333333,-0.530746517,-0.606493547,0.936713552,0.143106586,0.619237212,-0.009843942,-0.383908261,-0.394079228,0.852990611,1.133941311,4042,2
1007656.874,1352794.378,1.535,-0.382988198,1.380071958,1.369480764,-0.332512563,1.042892257,-0.010283013,-0.04467874,-0.749807633,-0.340108042,-1.346046867,4468,5
1007611.452,1352319.483,1.23,-0.382988198,1.380071958,1.369480764,-0.332512563,1.042892257,-0.010283013,-0.04467874,-0.749807633,-0.340108042,-1.346046867,4468,5
-1600316.292,2756336.216,2.535,3.620405555,0.84540749,-0.557404263,-0.889202375,-0.520934384,-0.010651765,-1.501838807,-0.510669989,-0.055379512,-1.381722926,1052,1
224646.8429,1095796.76,0.153666667,-0.601519702,2.255178219,1.30940755,0.032880021,1.533053698,-0.01086251,0.119797207,-0.345363008,-0.808737791,1.192959888,3409,3
-907355.7682,1650761.237,0.83,2.427542252,0.138308385,-0.193356591,-2.038453382,-1.736117125,-0.011108416,3.163070479,0.844187107,-1.439526235,-0.075105389,1963,4
-1556381.09,2773782.292,2.272,3.976432962,1.613830487,0.043293171,-1.539199098,-0.296640653,-0.011284001,-1.576368963,-1.857677888,-1.091607089,-0.901283471,1118,4
-2183396.188,2166169.978,0.715,-0.521413298,-0.109056922,-0.435301967,-0.045083056,1.249004062,-0.011301581,0.057347501,0.665854681,1.137550685,0.842235486,253,4
-14420.3887,1894328.195,1.636,-0.349370513,-0.549577288,0.118796187,0.341373611,0.113651882,-0.011336741,-0.417593527,0.59400827,0.407276099,-1.317553774,3088,3
-78669.91944,2299940.637,2.58,-0.376631126,-0.575307556,-0.229079486,0.245953856,-0.7647765,-0.011635386,-0.729331,1.380934714,-1.442312967,0.067596299,3059,4
73563.5745,2069206.269,1.618666667,-0.417719698,-0.535517316,0.184151686,-0.042253771,-0.329828188,-0.012583634,-0.641258272,1.135637663,1.160784021,0.809257316,3222,1
-60301.72825,2399728.703,2.614,-0.426240138,-0.638715459,-0.259809836,-0.048189909,-1.02278889,-0.013813162,-0.861285076,1.458367675,1.349435696,0.409320062,3094,4
694191.6669,1375968.985,1.056,-0.576591676,-0.628217273,1.513683745,0.016087646,1.095208773,-0.014217073,-0.083986426,-0.598613887,-1.009156946,-0.98692687,4072,1
-74061.74409,2008574.77,1.258333333,-0.101345338,-0.549390112,-0.067010615,0.482281231,-0.138861079,-0.015428806,-0.478115269,0.730326843,-1.40915086,0.328055473,3056,3
293113.8855,2271491.624,3.755666667,-0.520283992,-0.517018093,0.314089251,0.220603623,-0.870680305,-0.015534286,-0.86018546,1.153707447,0.76179323,-1.151647685,3521,3
293131.578,2271399.393,2.822333333,-0.520283992,-0.517018093,0.314089251,0.220603623,-0.870680305,-0.015534286,-0.86018546,1.153707447,0.76179323,-1.151647685,3521,3
-1769204.834,2818652.596,0.417666667,0.051128821,-0.129252963,-1.26767377,0.238001312,0.090612755,-0.015692292,-0.808983822,-1.402397516,-1.410472568,-0.275514945,821,4
-1769525.948,2818161.16,0.193333333,0.051128821,-0.129252963,-1.26767377,0.238001312,0.090612755,-0.015692292,-0.808983822,-1.402397516,-1.410472568,-0.275514945,821,4
218591.3005,2304049.599,3.488666667,-0.409832995,-0.507961446,0.241177535,0.05529939,-0.794497393,-0.015692292,-0.974711168,1.239631218,1.390928234,0.214643625,3423,3
-231871.4144,2151274.101,2.831666667,-0.56058811,-0.584134646,-0.283245254,0.028898609,-0.40668376,-0.015815138,-0.424292956,0.904268502,1.2504586,0.658577805,2827,4
-132943.8845,935596.1591,2.923666667,-0.514180754,-0.678489015,0.326376032,-0.294101458,1.773917097,-0.01672844,0.494958862,0.883188333,1.37059809,0.326786624,2945,5
191983.5644,2111311.56,1.114666667,-0.562907124,-0.523564391,0.32579141,0.049854749,-0.344254577,-0.016939185,-0.739580368,0.818276721,-0.527799196,1.336103649,3387,3
191985.8482,2111218.562,1.07,-0.562907124,-0.523564391,0.32579141,0.049854749,-0.344254577,-0.016939185,-0.739580368,0.818276721,-0.527799196,1.336103649,3387,3
191982.7998,2111342.694,0.848333333,-0.562907124,-0.523564391,0.32579141,0.049854749,-0.344254577,-0.016939185,-0.739580368,0.818276721,-0.527799196,1.336103649,3387,3
-2192484.994,2358406.071,1.114,0.884020293,-0.673350654,-0.557401348,-1.113532155,0.015129462,-0.016939185,0.192027209,-0.951834883,-0.037044832,-1.382063673,222,1
41770.69042,1850636.495,1.831,-0.464424354,-0.393719989,0.363791983,-0.045420103,0.228035263,-0.018537464,-0.439803858,1.053188391,-1.140601306,-0.842789903,3186,3
-2216546.182,1936306.971,0.776,1.085172327,-0.66672142,-0.805338024,-2.375695087,1.047533168,-0.01927518,0.537433802,-1.476225189,1.172906353,0.791216669,217,2
-109164.6892,1913585.371,1.406,-0.369884861,-0.642585095,-0.035995936,-0.094351378,0.068792523,-0.019521086,-0.352851741,0.882966365,-1.439968832,-0.068668475,2989,5
-109232.6226,1913428.786,0.935333333,-0.369884861,-0.642585095,-0.035995936,-0.094351378,0.068792523,-0.019521086,-0.352851741,0.882966365,-1.439968832,-0.068668475,2989,5
583278.9933,1473857.712,0.415,-0.319833437,-0.015291185,1.237910396,-0.248312527,0.968642157,-0.021488116,-0.333929765,-0.460804322,1.145163516,0.831649503,3875,1
-1197606.923,1277484.404,1.758333333,-0.270451159,0.200323652,-0.636371697,-0.341503416,-0.569462888,-0.021768967,2.338935557,0.886306339,-1.443001906,0.030409339,1563,4
-107868.7067,2459016.523,3.041666667,-0.586626339,-0.517846222,-0.395973604,0.054221428,-1.035178101,-0.022208038,-0.836563871,1.035268081,-0.907654282,-1.075041311,2995,4
-194591.4833,2201470.541,1.066666667,0.305839405,-0.662159623,-0.324146446,1.188352566,-0.380617,-0.022489103,-0.525514266,0.720020683,0.931864052,-1.022315534,2860,5
332150.6528,2054848.308,2.408,-0.563241284,-0.537555791,0.358837065,-0.04086789,-0.231190782,-0.023472725,-0.705505149,0.240965147,1.299219531,0.552972366,3552,2
332139.696,2054567.503,2.296,-0.563241284,-0.537555791,0.358837065,-0.04086789,-0.231190782,-0.023472725,-0.705505149,0.240965147,1.299219531,0.552972366,3552,2
-2060223.944,1606518.017,0.52,-0.574462274,-0.66116192,-1.404010141,0.030576256,1.452938276,-0.023507671,1.130398806,-0.437471969,-0.998410332,1.043687531,411,3
-1290356.294,2313338.286,1.811333333,-0.527411695,-0.514564033,-0.93142022,-0.029894897,-0.967703512,-0.023876636,0.321179766,0.37935392,1.380142151,0.280503607,1443,4
-203296.8608,560628.3189,0.606666667,-0.532911911,-0.681917374,-0.216180038,0.119276124,2.421203733,-0.025000684,0.841371417,0.916997617,-0.871646363,1.149110741,2841,3
28846.85082,1621717.079,2.821,-0.42860279,-0.588962601,0.632465458,0.015991452,0.576406963,-0.02507079,-0.241117057,0.17315899,0.471255589,-1.296048831,3151,5
-1564511.26,2760518.582,3.974666667,0.972791401,-0.111466764,-0.49835563,0.821200093,-0.638956886,-0.025562601,-1.31787412,-1.923615631,-0.708381485,-1.206615675,1052,1
-2160537.399,1797987.925,0.655,0.010245236,2.128704266,-1.271033612,-0.046711014,1.246516029,-0.025878826,0.943472741,-0.315070822,-0.734416741,1.23865089,315,1
601670.9867,1348989.761,0.41,-0.519605647,-0.368956673,1.445748191,-0.143645155,1.102186787,-0.025913772,-0.136085841,0.297491327,-1.42018695,0.274016361,3906,5
-50982.0652,606759.9498,0.418333333,-0.600579358,-0.437623233,0.615092006,0.022272572,2.300664195,-0.025984092,0.210440551,1.241043739,0.916150401,-1.036044534,3073,4
-181910.139,2284792.045,1.758,-0.337033862,-0.632991493,-0.38384051,-0.075022462,-0.46177649,-0.026159677,-0.690546478,0.430487865,0.49360022,1.334343631,2927,4
-1393965.62,1423302.364,1.705333333,0.022255566,0.431809977,-0.22889595,-0.471814498,-0.531197166,-0.026651488,2.067660289,0.298075019,-0.107045106,-1.379506406,1267,1
-2176988.094,2163530.063,1.09,-0.566925589,-0.01997231,-0.36383744,0.016899055,1.236734228,-0.026669068,0.019606084,0.283586608,1.142278554,-0.789080378,253,4
-87355.25513,2312303.129,2.215,-0.395444724,-0.546966167,-0.254180055,-0.051918229,-0.790652399,-0.026669068,-0.726124184,1.115999161,1.316628582,-0.461984904,3027,3
-1362067.278,2846047.589,3.207333333,-0.415133619,-0.466223517,-0.815770494,-0.031561284,-0.707939471,-0.026897394,-1.223738968,-0.858086577,1.362615681,-0.313847603,1383,2
-122337.2054,990142.7529,1.195666667,-0.352130303,-0.432958526,0.353694306,0.109502989,1.728578595,-0.027775536,0.420530433,0.512220416,0.703685684,-1.187361836,2978,3
-43080.98799,2401559.867,2.307,-0.560401574,-0.626908249,-0.201803694,-0.017699528,-0.999742716,-0.027881016,-0.861393263,0.90976238,0.501395398,-1.284739282,3094,4
-2018852.016,1804397.334,2.426666667,4.268912858,1.624030022,0.56731904,-2.657319408,-0.343525445,-0.028144287,1.598907637,-2.552680341,-0.009899859,1.428745196,447,3
-1762262.048,2826001.851,0.452,-0.368209516,-0.424627133,-1.290302851,-0.135643903,0.013000276,-0.028355033,-0.855862075,-1.442934951,-1.315530237,-0.558042201,821,4
707799.488,1821852.356,1.624666667,-0.567924173,-0.582495054,0.846888893,0.077610571,0.379432791,-0.028776524,-0.55620586,-0.096115388,1.384027142,0.258968174,4077,2
-1510061.129,1760057.492,1.465,0.39781996,0.119093841,-0.724599093,2.632130156,-0.582527619,-0.029215595,1.499288927,0.713607548,0.173486648,1.415813406,1139,4
-72190.65918,651155.7622,2.448,-0.58850313,-0.622338111,0.679876628,0.005372824,2.247474764,-0.029391395,0.437615676,0.476053943,-1.074081206,-0.920726587,3040,5
86611.27592,1365255.012,0.531,-0.51938435,-0.196056348,0.87567962,-0.016149651,1.116018637,-0.029724986,-0.103376668,-0.718592453,1.287170228,-0.534713319,3214,1
-1218746.721,2383175.925,2.081333333,-0.475721259,0.313422839,0.173472164,1.434900515,-1.280895841,-0.029882992,0.8215008,0.477486642,-0.153715346,-1.375903603,1542,3
486612.8866,2119408.33,2.953666667,-0.588588411,-0.458730255,0.359237318,-0.022105859,-0.268710625,-0.029970891,-0.788142762,-0.029422058,-1.382635548,-0.381694292,3783,2
-217383.382,2415005.816,1.67,-0.552584004,-0.641202868,-0.491248398,-0.166139179,-0.849525788,-0.030515442,-0.787891677,-0.717578279,-1.441568179,-0.040158135,2830,5
-1281557.504,2712418.209,3.64,0.233242989,-0.569829123,-1.143198139,-0.388326741,-1.225875616,-0.030954513,-0.432376193,1.230665832,0.255110242,1.402395826,1480,5
-2051233.055,2048508.411,4.178,3.230524284,1.884893243,1.433534018,-3.390369178,-0.750749092,-0.030971879,0.970806549,-0.258086133,-0.521615021,-1.291816407,450,2
350885.1259,2047921.3,2.928,-0.524930043,-0.530143137,0.37783749,0.027343837,-0.190689465,-0.03151643,-0.701902733,0.057201622,-0.546956367,1.328715758,3618,4
-814502.0487,1996242.039,1.482,1.670753031,1.014743951,0.198876222,-1.789157167,-2.291088612,-0.031727176,2.461475877,0.099608214,-1.330889009,-0.523438618,2066,5
-1937607.851,2785811.935,1.303333333,0.800210121,-0.526340898,-0.620025464,0.552124588,-0.313049585,-0.031779916,-0.956230007,-1.469225745,-0.813807007,1.189610094,590,5
-276851.8784,841792.029,0.262666667,-0.345676266,-0.695074849,-0.206211752,-0.033215922,1.732357825,-0.031779916,0.889643164,1.155101283,-1.386810491,0.414340748,2746,1
-211741.1072,2748395.066,8.665666667,-0.574856974,-0.492449977,-0.62706092,-0.060564448,-1.370210269,-0.031885181,-1.239375008,0.925622206,1.39465834,0.18560658,2900,1
50808.16015,1995483.101,0.697,-0.395797121,-0.547233031,0.237411853,0.428190227,-0.093111239,-0.032078347,-0.610431041,0.24979825,-0.873524463,1.147722628,3221,5
-95817.94421,2386106.186,2.046333333,-0.488367681,-0.592756958,-0.319073105,0.232031397,-0.909867041,-0.033097129,-0.790646372,1.605117217,-0.571901179,-1.272013702,2994,1
-240245.6944,2749199.97,1.611333333,-0.567142328,-0.645569155,-0.666099263,0.059062958,-1.357870177,-0.033307875,-1.204422195,0.598176324,1.084392866,0.910876935,2834,3
-186968.0874,1608014.846,0.954333333,-0.394682872,-0.623494483,0.027848375,0.002923726,0.628933233,-0.03341314,0.013003535,1.66570383,-0.471126219,-1.309544257,2887,4
-119896.0578,1387453.977,0.408333333,-0.418068536,-0.665238889,0.271661044,-0.262422479,1.077818067,-0.033764526,0.041090603,1.331884423,1.388900195,-0.182082644,2950,2
-243037.7356,1967050.062,0.887333333,-0.573488299,-0.184360568,-0.302564716,0.010601639,-0.109063494,-0.034150857,-0.228608709,1.122753097,-1.128262116,-0.85813749,2825,4
-1754869.446,2857301.941,0.45,-0.437064743,-0.137162764,-1.314873498,0.084234999,-0.121235702,-0.034414342,-0.838863219,-2.03492103,-0.438226087,1.366580717,855,4
-1141909.698,2777666.989,0.786666667,0.039920838,-0.267916733,-0.60516765,2.162240315,-1.387832072,-0.034976259,-0.711820279,1.002774906,1.40409713,0.007911592,1646,1
385695.5229,1875852.5,1.33,-0.545590526,-0.343900477,0.458885461,0.017406706,0.253913917,-0.03550323,-0.703597371,0.195831046,-1.335507073,0.559118604,3648,4
64630.55185,2082618.2,1.588,-0.455859606,-0.53459073,0.176545075,0.325012274,-0.366221043,-0.035836821,-0.647966585,1.11549469,-1.435391203,-0.122006243,3222,1
-1769088.844,2813704.584,0.751,-0.319851513,-0.3396229,-1.287445824,0.099161989,0.142752604,-0.035959881,-0.86111311,-1.352829299,-0.046992964,1.428512946,821,4
-78802.83165,1981091.259,2.843333333,-0.427447555,-0.570548615,-0.068848197,0.293534985,-0.05148845,-0.037206774,-0.433190816,0.741544788,0.896964956,-1.052265995,3023,2
-50619.60474,2296652.446,1.955333333,-0.383786426,-0.5824742,-0.172775008,0.163414822,-0.740634485,-0.037751325,-0.731149163,1.339354332,1.121914417,-0.816744161,3059,4
-50664.33839,2296652.743,1.619666667,-0.383786426,-0.5824742,-0.172775008,0.163414822,-0.740634485,-0.037751325,-0.731149163,1.339354332,1.121914417,-0.816744161,3059,4
-50731.53596,2296591.458,1.38,-0.383786426,-0.5824742,-0.172775008,0.163414822,-0.740634485,-0.037751325,-0.731149163,1.339354332,1.121914417,-0.816744161,3059,4
-949286.2222,2612380.922,0.960333333,-0.564206245,-0.625488493,-0.964621852,-0.033284457,-0.50848094,-0.038084916,-0.637753545,-1.362133243,0.931274496,-1.022838035,1875,3
-949262.4122,2612564.436,0.834,-0.564206245,-0.625488493,-0.964621852,-0.033284457,-0.50848094,-0.038084916,-0.637753545,-1.362133243,0.931274496,-1.022838035,1875,3
-186098.009,497899.9595,0.973333333,-0.561669514,-0.683600049,-0.164850053,0.03074227,2.528526586,-0.038313242,0.87413953,0.72695025,0.90814739,1.089487274,2874,2
-186099.2165,497838.764,0.66,-0.561669514,-0.683600049,-0.164850053,0.03074227,2.528526586,-0.038313242,0.87413953,0.72695025,0.90814739,1.089487274,2874,2
-1288108.002,2315664.706,2.653333333,-0.497279703,-0.622430771,-0.944164037,0.033615797,-0.978992388,-0.038401142,0.304195442,0.37935392,-1.167735897,0.854020729,1443,4
-243900.6027,2757448.375,2.972666667,-0.322879865,-0.641772023,-0.676741995,0.03163121,-1.356108722,-0.038629467,-1.240200126,0.560168344,1.343354134,0.429752682,2834,3
-58305.80454,2321314.517,2.55,-0.440234437,-0.546152388,-0.203972529,0.095956495,-0.822804036,-0.038927898,-0.77981086,0.992740787,-0.558416571,1.324144671,3093,3
-336001.8019,2720304.122,1.526,-0.425892464,-0.639127552,-0.729347429,0.20877247,-1.221742338,-0.038927898,-1.052510305,1.092594689,-0.736787958,1.237288167,2734,4
-2158919.787,1808474.337,0.380333333,-0.223081617,1.310420614,-1.314974256,-0.023267777,1.285450427,-0.039700775,0.946417164,0.255900483,-1.104520136,-0.886481515,315,1
664040.4279,1259246.452,1.361,-0.5020684,-0.676172563,1.558388244,-0.136352264,1.308377836,-0.040016786,-0.069114142,-0.721003077,-1.437762017,0.143988412,4037,5
-1283276.172,2270617.594,0.946166667,-0.324143892,-0.599492977,-0.966541345,-0.613255715,-0.774646633,-0.040192371,0.363595768,0.037238389,1.399506574,-0.090517784,1475,4
-64600.62573,2007558.814,1.704,-0.312859458,-0.567651666,-0.055054115,0.023061359,-0.121116222,-0.040209951,-0.511366178,0.714512607,-0.543575684,1.330042433,3056,3
-62931.24328,2017001.188,1.178,-0.380616985,-0.543211185,-0.012192057,-0.030617455,-0.158480844,-0.040543757,-0.523317452,0.701172146,1.266074574,-0.580584591,3056,3
-1538983.701,2440200.624,1.389333333,3.205003403,1.324713253,-0.432309303,-1.950982744,-0.925906709,-0.040982828,-0.038025328,0.368292175,-0.55767546,1.324443736,1114,3
-1538665.267,2440198.212,0.932,3.205003403,1.324713253,-0.432309303,-1.950982744,-0.925906709,-0.040982828,-0.038025328,0.368292175,-0.55767546,1.324443736,1114,3
19541.29304,1874084.606,1.218,-0.573376375,-0.618213663,0.214912442,0.15410479,0.170239843,-0.041000408,-0.411922666,0.776668685,-1.151737983,0.87515633,3154,5
-237618.5242,2756843.435,2.407333333,-0.468162739,-0.646447325,-0.6811327,-0.067286783,-1.362677136,-0.041175994,-1.228244815,0.628430394,-1.312559645,0.611060005,2834,3
-144603.2925,2552665.736,0.93,-0.592167883,-0.443521315,-0.453190764,0.014899783,-1.087063572,-0.042317621,-0.964335044,-0.16744761,-1.214821424,0.786539021,2930,2
-1168477.21,2489265.947,3.082666667,-0.19963493,0.294496862,-0.277284775,-0.892002532,-2.026692463,-0.042897118,1.028400821,1.401838504,1.40418248,0.02346684,1577,5
-274333.0848,845174.3802,1.064,-0.416875467,-0.690905224,-0.20266001,0.245379138,1.74305298,-0.042932278,0.882624021,1.199169643,-0.342664054,-1.34546097,2746,1
-274888.7939,845252.9391,0.811666667,-0.416875467,-0.690905224,-0.20266001,0.245379138,1.74305298,-0.042932278,0.882624021,1.199169643,-0.342664054,-1.34546097,2746,1
-274541.0058,845680.9632,0.378,-0.416875467,-0.690905224,-0.20266001,0.245379138,1.74305298,-0.042932278,0.882624021,1.199169643,-0.342664054,-1.34546097,2746,1
-202675.8383,561474.2037,0.49,-0.484046843,-0.67987889,-0.212753244,0.047269744,2.425948193,-0.043055124,0.832817493,0.916997617,0.220656465,1.408647154,2841,3
53123.80444,1428234.231,0.396,-0.491540682,0.095728861,0.777706902,-0.07625365,1.078934434,-0.04379284,-0.136282836,0.577157439,0.426068409,-1.311583257,3181,3
-143492.9225,507052.7412,0.530666667,-0.58916199,-0.639665205,0.053047794,0.001563714,2.490093797,-0.044389917,0.486157078,1.687025399,-0.119858877,1.425274169,2940,1
571413.4007,2009744.093,2.276,-0.539457169,-0.514170469,0.363903882,0.159895045,-0.042329575,-0.044688562,-0.617486515,0.43846374,0.882405245,1.11079997,3914,4
-51363.87838,2315510.91,2.883333333,-0.56839434,-0.553404517,-0.183791891,0.226658228,-0.817698992,-0.044706142,-0.766400698,1.155542227,1.292333332,0.569384186,3093,3
60569.41306,2059022.796,0.78,-0.234765908,-0.479554029,0.177175927,0.011707995,-0.305580786,-0.044811408,-0.635727085,1.14018762,-1.300485394,0.636290272,3222,1
-229986.3189,2749416.385,1.507666667,-0.587786854,-0.621128453,-0.660773663,0.045015177,-1.363968434,-0.044952048,-1.227134701,0.739508218,1.400846867,0.119458873,2834,3
-117688.7547,2463646.142,2.819666667,-0.589253026,-0.459336003,-0.397026647,0.025620663,-1.030016789,-0.045320799,-0.844971666,0.336393155,0.84799262,1.137750407,2995,4
-240106.4815,859245.6345,0.945333333,-0.470696006,-0.696372064,-0.146635695,-0.058585736,1.821422161,-0.046462427,0.736213448,0.340339988,0.140342716,1.419898222,2812,3
-195180.1355,363652.9856,0.685,-0.595346979,-0.620206966,-0.37968707,0.025131003,2.751523608,-0.046725912,0.969958019,0.936066628,-1.319653475,-0.548997426,2839,5
255222.2634,2095678.659,0.648,-0.474100309,-0.517889079,0.322537602,0.089260595,-0.333496517,-0.047024343,-0.725816585,0.612119907,-0.934184637,1.100212781,3453,1
-2168842.987,2320244.216,1.614,5.756646228,3.565292534,2.011561556,3.293973697,0.257262817,-0.04779722,0.151083823,-0.609892742,0.054726568,1.426869051,255,1
-173642.5916,1666895.84,0.761,-0.547416505,-0.59552211,-0.044906736,-0.002549308,0.540143595,-0.048429456,-0.03959402,1.083526914,0.05258339,-1.380372593,2920,3
-2173502.117,2066179.578,0.751666667,-0.593424168,-0.49290377,-0.658795305,0.004844673,1.18754011,-0.048482196,0.356859199,-1.972265336,1.060479578,-0.892495667,252,4
976804.6781,1939626.48,1.066666667,-0.596402543,-0.574679328,0.576409767,0.028008629,0.010518776,-0.049202118,-0.623547329,0.483922945,-1.31762866,0.600065606,4441,3
-199184.949,1515455.541,0.47,-0.537401737,-0.669130533,0.040633981,0.067852122,0.883501242,-0.049553504,0.083377428,0.230236726,0.394459028,1.368069087,2852,3
708408.8788,1903241.474,0.796666667,-0.428007531,-0.430184564,0.615293313,0.027196975,0.104861456,-0.050133001,-0.576129763,0.321203715,0.85262721,1.134219448,4078,1
-196437.9299,1922595.33,2.375333333,-0.456213559,-0.667509016,-0.287619299,-0.033039688,-0.098822157,-0.050607232,-0.21722097,0.587419504,-1.44260635,0.057185742,2857,5
-2177713.588,2163474.856,1.066,-0.570825394,0.234095297,-0.386035585,0.029803153,1.237607145,-0.050958403,0.025724219,0.106883063,-1.354722556,-0.463975779,253,4
-1215874.28,2287482.324,3.772,0.089590061,-0.698317888,-0.751826293,-0.646238823,-1.438464743,-0.051151782,0.789496446,1.371433466,0.081474746,-1.378637219,1541,4
-1710639.175,2629863.564,2.686333333,-0.57735934,-0.578223963,-1.136621107,0.024381153,-0.65657777,-0.051467794,-0.318259007,-0.884245462,-0.784497211,1.2085554,885,5
-2089011.773,2066148.525,7.848,4.198033629,3.563460747,2.010830465,3.57588097,0.230853344,-0.05206487,0.441606432,-0.558439299,-1.165465487,0.857071115,384,5
-2047506.819,1526178.268,1.072666667,1.328348553,0.697042428,-0.583318389,-3.012862978,1.219122332,-0.05208245,1.293539388,-1.226758966,-0.272157687,-1.359844759,444,4
-1375525.595,2693057.835,1.8,2.113758637,1.853164686,0.212347796,-1.843491962,-1.79974575,-0.05210003,0.34857493,0.932051038,-0.343270016,1.391926561,1315,3
10769.06948,2073376.503,2.19,-0.198881794,-0.354541346,0.112155431,0.472042056,-0.180884585,-0.052275616,-0.666267703,1.02723092,-1.124841417,-0.862315433,3156,1
-165603.8927,335231.9074,0.926666667,-0.601307033,-0.672188259,-0.251341493,4.26E-04,2.760471298,-0.052714687,0.841968052,1.321203086,1.2292748,-0.651662137,2872,1
-1418983.943,1725777.017,3.628,0.343202804,0.338583695,-0.460852632,0.513096665,-1.004876252,-0.052925432,1.891841814,1.413126701,1.299086142,-0.506690714,1238,5
-1108863.517,2788102.551,3.938333333,-0.211236268,-0.663064891,-0.60438061,0.559027073,-1.042192673,-0.053294398,-0.738500935,1.435730747,1.241385103,-0.62935018,1679,2
-23586.94048,1380706.183,1.094,-0.529826767,-0.338289566,0.651755626,-0.267217993,1.074089897,-0.053557883,-0.016759601,0.910852038,0.805023141,-1.122495091,3082,4
-1873064.592,2999069.12,5.331333333,0.744425232,3.021399705,3.329676754,-3.727625571,-1.328538359,-0.053663149,-1.44619914,0.429919868,-0.04203023,1.428599319,691,4
-1817839.149,2307507.526,1.306333333,-0.430438115,-0.684280161,-1.28023957,0.054148976,-0.285567657,-0.053944215,0.51488761,-0.325502165,-1.442391427,0.065067347,749,1
62303.78345,2239554.539,3.030666667,-0.580717346,-0.534938202,-0.043153009,0.022879251,-0.644090422,-0.054488551,-0.74583414,1.452349896,-1.190165173,-0.776318496,3224,3
-1706485.613,2764661.465,1.64,-0.386476603,-0.566465178,-0.445170294,0.504472965,-0.041464013,-0.05613957,-1.175873319,1.229882595,1.31951503,-0.454167974,920,1
-1220928.849,2441010.324,1.266666667,-0.250830408,-0.569585905,-0.613349166,0.170803908,-1.243969413,-0.056438001,0.60731763,-1.317928116,-1.278897652,0.678444342,1543,1
351114.0542,2047921.176,2.653333333,-0.526284366,-0.519202513,0.377695881,0.104241435,-0.186285877,-0.057017712,-0.703347089,0.057201622,0.6035128,-1.240474559,3618,4
351377.4669,2047714.925,1.765,-0.526284366,-0.519202513,0.377695881,0.104241435,-0.186285877,-0.057017712,-0.703347089,0.057201622,0.6035128,-1.240474559,3618,4
-1328108.51,1920654.39,1.877333333,-0.243210318,-0.608576267,-1.139576981,-0.187494782,-0.447532078,-0.057333723,1.068947797,-0.698263012,-1.078740101,0.962233653,1405,2
-1634469.734,2499264.504,0.586333333,-0.260615687,-0.523313291,-1.157037203,0.31775928,0.024329386,-0.057579629,-0.171939665,-1.411858032,0.39644419,1.367472015,983,3
-125926.7592,2061103.087,1.293333333,-0.338924074,-0.539130523,-0.154200381,-0.18267577,-0.235028628,-0.057649949,-0.522095923,1.027813865,-0.901876491,-1.079571446,2958,4
-99562.04868,2434943.576,3.53,-0.419845457,-0.552992662,-0.410404787,-0.013867425,-1.011016376,-0.057931014,-0.824194388,0.848659338,-0.056793828,-1.381686948,3028,5
-121529.9063,2431340.744,1.968333333,-0.495594416,-0.612493868,-0.401683076,0.084376965,-1.02987852,-0.05798354,-0.827701536,1.055118835,-1.428739575,-0.175272096,2962,1
-198275.8876,570035.2157,2.28,-0.283413855,-0.563136898,-0.209232323,0.201105327,2.412560767,-0.058229445,0.818770324,0.697226808,-0.32611583,1.395772774,2841,3
612972.1529,2392465.463,1.907333333,-0.583267422,-0.636719832,0.101504369,0.014040154,-0.716924332,-0.058229445,-1.076701078,1.140444714,-1.375740334,0.450268383,3952,1
-174906.4971,1660564.801,1.065666667,-0.592461011,-0.619859494,-0.069742137,0.061153285,0.543617489,-0.058510511,-0.025138329,1.170292964,-0.437174106,1.366899963,2920,3
